movie_id,primary_title,original_title,start_year,runtime_minutes,genres,averagerating,numvotes,primary_title_lower,id,release_date,movie,production_budget,domestic_gross,worldwide_gross,movie_lower,new_genres,profit,runtime
tt1181614,Wuthering Heights,Wuthering Heights,2011,129.0,"Drama,Romance",6.1,8549,wuthering heights,30,2012-10-05,Wuthering Heights,8000000.0,100915.0,2721534.0,wuthering heights,Drama,-5278466.0,120-150(extralong)
tt1182350,You Will Meet a Tall Dark Stranger,You Will Meet a Tall Dark Stranger,2010,98.0,"Comedy,Drama,Romance",6.3,41608,you will meet a tall dark stranger,27,2010-09-22,You Will Meet a Tall Dark Stranger,15000000.0,3247816.0,34247816.0,you will meet a tall dark stranger,Comedy,19247816.0,90-120(long)
tt1183923,Welcome to the Rileys,Welcome to the Rileys,2010,110.0,Drama,7.0,22210,welcome to the rileys,12,2010-10-29,Welcome to the Rileys,10000000.0,152857.0,355919.0,welcome to the rileys,Drama,-9644081.0,90-120(long)
tt1188996,My Name Is Khan,My Name Is Khan,2010,165.0,Drama,8.0,90988,my name is khan,52,2010-02-12,My Name is Khan,8470000.0,4046336.0,42355526.0,my name is khan,Drama,33885526.0,>300
tt1189340,The Lincoln Lawyer,The Lincoln Lawyer,2011,118.0,"Crime,Drama,Thriller",7.3,196109,the lincoln lawyer,25,2011-03-18,The Lincoln Lawyer,40000000.0,58009200.0,87145086.0,the lincoln lawyer,Crime,47145086.0,90-120(long)
tt1192628,Rango,Rango,2011,107.0,"Adventure,Animation,Comedy",7.2,215761,rango,29,2011-03-04,Rango,135000000.0,123477607.0,245724600.0,rango,Adventure,110724600.0,90-120(long)
tt1193631,Step Up 3D,Step Up 3D,2010,107.0,"Drama,Music,Romance",6.2,53081,step up 3d,9,2010-08-06,Step Up 3D,30000000.0,42400223.0,165889117.0,step up 3d,Drama,135889117.0,90-120(long)
tt1194173,The Bourne Legacy,The Bourne Legacy,2012,135.0,"Action,Adventure,Thriller",6.7,268678,the bourne legacy,76,2012-08-10,The Bourne Legacy,125000000.0,113203870.0,280355920.0,the bourne legacy,Action,155355920.0,120-150(extralong)
tt1194417,Casino Jack,Casino Jack,2010,108.0,"Biography,Comedy,Crime",6.2,16191,casino jack,32,2010-12-17,Casino Jack,12500000.0,2039869.0,2272186.0,casino jack,Biography,-10227814.0,90-120(long)
tt1195478,The Five-Year Engagement,The Five-Year Engagement,2012,124.0,"Comedy,Romance",6.2,88469,the five-year engagement,37,2012-04-27,The Five-Year Engagement,30000000.0,28700285.0,61623819.0,the five-year engagement,Comedy,31623819.0,120-150(extralong)
tt1196141,Diary of a Wimpy Kid,Diary of a Wimpy Kid,2010,94.0,"Comedy,Drama,Family",6.2,38640,diary of a wimpy kid,13,2010-03-19,Diary of a Wimpy Kid,15000000.0,64003625.0,76954311.0,diary of a wimpy kid,Comedy,61954311.0,90-120(long)
tt1196338,Pound of Flesh,Pound of Flesh,2010,104.0,"Crime,Drama,Thriller",3.2,267,pound of flesh,76,2015-05-15,Pound of Flesh,7500000.0,0.0,0.0,pound of flesh,Crime,-7500000.0,90-120(long)
tt3488328,Pound of Flesh,Pound of Flesh,2015,104.0,"Action,Thriller",5.2,5511,pound of flesh,76,2015-05-15,Pound of Flesh,7500000.0,0.0,0.0,pound of flesh,Action,-7500000.0,90-120(long)
tt3896284,Pound of Flesh,Pound of Flesh,2014,145.0,Drama,7.5,6,pound of flesh,76,2015-05-15,Pound of Flesh,7500000.0,0.0,0.0,pound of flesh,Drama,-7500000.0,120-150(extralong)
tt1196939,Gracie,Gracie,2015,71.0,"Crime,Drama,Fantasy",7.0,31,gracie,2,2007-06-01,Gracie,9000000.0,2956339.0,3922043.0,gracie,Crime,-5077957.0,60-90(medium)
tt1198101,Kites,Kites,2010,123.0,"Action,Drama,Romance",6.1,11353,kites,66,2010-05-21,Kites,9200000.0,1685269.0,17155193.0,kites,Action,7955193.0,120-150(extralong)
tt1204342,The Muppets,The Muppets,2011,103.0,"Adventure,Comedy,Family",7.1,82752,the muppets,64,2011-11-23,The Muppets,45000000.0,88625922.0,160971922.0,the muppets,Adventure,115971922.0,90-120(long)
tt1204975,Last Vegas,Last Vegas,2013,105.0,"Comedy,Drama",6.6,121409,last vegas,46,2013-01-28,Last Vegas,28000000.0,63914167.0,112914167.0,last vegas,Comedy,84914167.0,90-120(long)
tt1204977,Ouija,Ouija,2014,89.0,"Horror,Mystery,Thriller",4.5,44054,ouija,60,2014-10-24,Ouija,5000000.0,50856010.0,103300632.0,ouija,Horror,98300632.0,60-90(medium)
tt1205537,Jack Ryan: Shadow Recruit,Jack Ryan: Shadow Recruit,2014,105.0,"Action,Drama,Thriller",6.2,114913,jack ryan: shadow recruit,97,2014-01-17,Jack Ryan: Shadow Recruit,60000000.0,50577412.0,131377412.0,jack ryan: shadow recruit,Action,71377412.0,90-120(long)
tt1206543,Out of the Furnace,Out of the Furnace,2013,116.0,"Crime,Drama,Thriller",6.8,99037,out of the furnace,41,2013-12-04,Out of the Furnace,22000000.0,11330849.0,15434375.0,out of the furnace,Crime,-6565625.0,90-120(long)
tt1210039,Blood Done Sign My Name,Blood Done Sign My Name,2010,128.0,Drama,6.6,494,blood done sign my name,20,2010-02-19,Blood Done Sign My Name,10000000.0,109383.0,109383.0,blood done sign my name,Drama,-9890617.0,120-150(extralong)
tt1210166,Moneyball,Moneyball,2011,133.0,"Biography,Drama,Sport",7.6,326657,moneyball,15,2011-09-23,Moneyball,50000000.0,75605492.0,111300835.0,moneyball,Biography,61300835.0,120-150(extralong)
tt1210819,The Lone Ranger,The Lone Ranger,2013,150.0,"Action,Adventure,Western",6.4,208827,the lone ranger,13,2013-07-02,The Lone Ranger,275000000.0,89302115.0,260002115.0,the lone ranger,Action,-14997885.0,120-150(extralong)
tt1211837,Doctor Strange,Doctor Strange,2016,115.0,"Action,Adventure,Fantasy",7.5,514510,doctor strange,28,2016-11-04,Doctor Strange,165000000.0,232641920.0,676404566.0,doctor strange,Action,511404566.0,90-120(long)
tt1211890,Middle of Nowhere,Middle of Nowhere,2012,97.0,Drama,6.4,1406,middle of nowhere,23,2012-10-12,Middle of Nowhere,200000.0,236806.0,236806.0,middle of nowhere,Drama,36806.0,90-120(long)
tt1211956,Escape Plan,Escape Plan,2013,115.0,"Action,Crime,Mystery",6.7,211587,escape plan,37,2013-10-18,Escape Plan,70000000.0,25135965.0,103735965.0,escape plan,Action,33735965.0,90-120(long)
tt1212022,The Lion of Judah,The Lion of Judah,2011,87.0,Animation,3.8,511,the lion of judah,12,2011-06-03,The Lion of Judah,1500000.0,0.0,0.0,the lion of judah,Animation,-1500000.0,60-90(medium)
tt1212419,Hereafter,Hereafter,2010,129.0,"Drama,Fantasy,Romance",6.5,87288,hereafter,61,2010-10-15,Hereafter,50000000.0,32746941.0,108660270.0,hereafter,Drama,58660270.0,120-150(extralong)
tt1212428,The Lost City of Z,The Lost City of Z,2016,141.0,"Adventure,Biography,Drama",6.6,66475,the lost city of z,82,2017-04-14,The Lost City of Z,30000000.0,8574339.0,17121823.0,the lost city of z,Adventure,-12878177.0,120-150(extralong)
tt1212436,The Back-up Plan,The Back-up Plan,2010,104.0,"Comedy,Romance",5.4,46128,the back-up plan,75,2010-04-23,The Back-up Plan,35000000.0,37490007.0,75281179.0,the back-up plan,Comedy,40281179.0,90-120(long)
tt1212450,Lawless,Lawless,2012,116.0,"Crime,Drama",7.3,214055,lawless,38,2012-08-29,Lawless,26000000.0,37397291.0,54393687.0,lawless,Crime,28393687.0,90-120(long)
tt1213641,First Man,First Man,2018,141.0,"Biography,Drama,History",7.4,120009,first man,6,2018-10-12,First Man,60000000.0,44936545.0,105203825.0,first man,Biography,45203825.0,120-150(extralong)
tt7027210,First Man,First Man,2017,92.0,Documentary,6.6,186,first man,6,2018-10-12,First Man,60000000.0,44936545.0,105203825.0,first man,Documentary,45203825.0,90-120(long)
tt1213663,The World's End,The World's End,2013,109.0,"Action,Comedy,Sci-Fi",7.0,235308,the world's end,76,2013-08-23,The World's End,20000000.0,26004851.0,47508505.0,the world's end,Action,27508505.0,90-120(long)
tt1216475,Cars 2,Cars 2,2011,106.0,"Adventure,Animation,Comedy",6.2,138914,cars 2,57,2011-06-24,Cars 2,200000000.0,191450875.0,560155383.0,cars 2,Adventure,360155383.0,90-120(long)
tt1216491,Kill the Messenger,Kill the Messenger,2014,112.0,"Biography,Crime,Drama",7.0,41231,kill the messenger,51,2014-10-10,Kill the Messenger,5000000.0,2450846.0,6656705.0,kill the messenger,Biography,1656705.0,90-120(long)
tt1216492,Leap Year,Leap Year,2010,100.0,"Comedy,Romance",6.5,86125,leap year,40,2010-01-08,Leap Year,19000000.0,25918920.0,32618920.0,leap year,Comedy,13618920.0,90-120(long)
tt1537401,Leap Year,Año bisiesto,2010,94.0,"Drama,Romance",5.9,2211,leap year,40,2010-01-08,Leap Year,19000000.0,25918920.0,32618920.0,leap year,Drama,13618920.0,90-120(long)
tt1216520,Womb,Womb,2010,111.0,"Drama,Romance,Sci-Fi",6.4,12489,womb,12,2012-03-30,Womb,13000000.0,0.0,0.0,womb,Drama,-13000000.0,90-120(long)
tt1217209,Brave,Brave,2012,93.0,"Adventure,Animation,Comedy",7.1,338728,brave,77,2012-06-22,Brave,185000000.0,237282182.0,554606532.0,brave,Adventure,369606532.0,90-120(long)
tt1219289,Limitless,Limitless,2011,105.0,"Mystery,Sci-Fi,Thriller",7.4,492490,limitless,91,2011-03-18,Limitless,27000000.0,79249455.0,155564919.0,limitless,Mystery,128564919.0,90-120(long)
tt4597838,Limitless,Limitless,2015,3.0,"Biography,Documentary",6.7,10,limitless,91,2011-03-18,Limitless,27000000.0,79249455.0,155564919.0,limitless,Biography,128564919.0,<60(short)
tt6084030,Limitless,Limitless,2017,57.0,Documentary,3.9,8,limitless,91,2011-03-18,Limitless,27000000.0,79249455.0,155564919.0,limitless,Documentary,128564919.0,<60(short)
tt1219342,Legend of the Guardians: The Owls of Ga'Hoole,Legend of the Guardians: The Owls of Ga'Hoole,2010,97.0,"Action,Adventure,Animation",7.0,73790,legend of the guardians: the owls of ga'hoole,90,2010-09-24,Legend of the Guardians: The Owls of Ga'Hoole,100000000.0,55675313.0,139716717.0,legend of the guardians: the owls of ga'hoole,Action,39716717.0,90-120(long)
tt1219827,Ghost in the Shell,Ghost in the Shell,2017,107.0,"Action,Drama,Sci-Fi",6.4,176499,ghost in the shell,40,2017-03-31,Ghost in the Shell,110000000.0,40563557.0,167910690.0,ghost in the shell,Action,57910690.0,90-120(long)
tt1220634,Resident Evil: Afterlife,Resident Evil: Afterlife,2010,96.0,"Action,Adventure,Horror",5.9,153270,resident evil: afterlife,70,2010-09-10,Resident Evil: Afterlife,57500000.0,60128566.0,295874190.0,resident evil: afterlife,Action,238374190.0,90-120(long)
tt1222817,Zookeeper,Zookeeper,2011,102.0,"Comedy,Family,Romance",5.2,52396,zookeeper,71,2011-07-08,Zookeeper,80000000.0,80360866.0,170805525.0,zookeeper,Comedy,90805525.0,90-120(long)
tt1224378,Viy,Viy,2014,127.0,"Adventure,Fantasy,Mystery",5.3,4365,viy,54,2015-06-30,Viy,26000000.0,0.0,34246770.0,viy,Adventure,8246770.0,120-150(extralong)
tt1226229,Get Him to the Greek,Get Him to the Greek,2010,109.0,"Adventure,Comedy,Music",6.4,161653,get him to the greek,22,2010-06-04,Get Him to the Greek,40000000.0,61153526.0,91455875.0,get him to the greek,Adventure,51455875.0,90-120(long)
tt1226273,Edge of Darkness,Edge of Darkness,2010,117.0,"Crime,Drama,Mystery",6.6,84753,edge of darkness,8,2010-01-29,Edge of Darkness,60000000.0,43313890.0,82812456.0,edge of darkness,Crime,22812456.0,90-120(long)
tt1226753,The Debt,The Debt,2010,113.0,"Drama,Thriller",6.9,61046,the debt,65,2011-08-31,The Debt,20000000.0,31177548.0,46604054.0,the debt,Drama,26604054.0,90-120(long)
tt2698966,The Debt,Oliver's Deal,2015,99.0,"Drama,Mystery,Thriller",6.1,624,the debt,65,2011-08-31,The Debt,20000000.0,31177548.0,46604054.0,the debt,Drama,26604054.0,90-120(long)
tt1226837,Beautiful Boy,Beautiful Boy,2018,120.0,"Biography,Drama",7.3,30368,beautiful boy,95,2018-10-12,Beautiful Boy,25000000.0,7634767.0,13031424.0,beautiful boy,Biography,-11968576.0,90-120(long)
tt1533013,Beautiful Boy,Beautiful Boy,2010,100.0,Drama,6.6,6058,beautiful boy,95,2018-10-12,Beautiful Boy,25000000.0,7634767.0,13031424.0,beautiful boy,Drama,-11968576.0,90-120(long)
tt1227378,"Fat, Sick & Nearly Dead","Fat, Sick & Nearly Dead",2010,97.0,Documentary,7.6,8164,"fat, sick & nearly dead",10,2011-04-01,"Fat, Sick & Nearly Dead",2600000.0,0.0,0.0,"fat, sick & nearly dead",Documentary,-2600000.0,90-120(long)
tt1228705,Iron Man 2,Iron Man 2,2010,124.0,"Action,Adventure,Sci-Fi",7.0,657690,iron man 2,15,2010-05-07,Iron Man 2,170000000.0,312433331.0,621156389.0,iron man 2,Action,451156389.0,120-150(extralong)
tt1228987,Let Me In,Let Me In,2010,116.0,"Drama,Fantasy,Horror",7.1,107012,let me in,38,2010-10-01,Let Me In,20000000.0,12134935.0,28270399.0,let me in,Drama,8270399.0,90-120(long)
tt7122852,Let Me In,Let Me In,2017,74.0,Horror,5.1,7,let me in,38,2010-10-01,Let Me In,20000000.0,12134935.0,28270399.0,let me in,Horror,8270399.0,60-90(medium)
tt1229340,Anchorman 2: The Legend Continues,Anchorman 2: The Legend Continues,2013,119.0,Comedy,6.3,156116,anchorman 2: the legend continues,92,2013-12-18,Anchorman 2: The Legend Continues,50000000.0,127352707.0,172185754.0,anchorman 2: the legend continues,Comedy,122185754.0,90-120(long)
tt1230168,Same Kind of Different as Me,Same Kind of Different as Me,2017,119.0,"Biography,Drama",6.5,4319,same kind of different as me,95,2017-10-20,Same Kind of Different as Me,6500000.0,6423605.0,6423605.0,same kind of different as me,Biography,-76395.0,90-120(long)
tt1231583,Due Date,Due Date,2010,95.0,"Adventure,Comedy",6.5,303523,due date,84,2010-11-05,Due Date,65000000.0,100539043.0,211739043.0,due date,Adventure,146739043.0,90-120(long)
tt1231587,Hot Tub Time Machine,Hot Tub Time Machine,2010,101.0,"Comedy,Sci-Fi",6.4,153962,hot tub time machine,10,2010-03-26,Hot Tub Time Machine,36000000.0,50269859.0,65967750.0,hot tub time machine,Comedy,29967750.0,90-120(long)
tt1232200,That's My Boy,That's My Boy,2012,116.0,Comedy,5.6,83009,that's my boy,71,2012-06-15,That's My Boy,57500000.0,36931089.0,58085235.0,that's my boy,Comedy,585235.0,90-120(long)
tt1232775,Drones,Drones,2010,98.0,Comedy,6.4,483,drones,72,2010-12-31,Drones,500000.0,0.0,0.0,drones,Comedy,-500000.0,90-120(long)
tt2179027,Drones,Drones,2013,82.0,Thriller,4.5,719,drones,72,2010-12-31,Drones,500000.0,0.0,0.0,drones,Thriller,-500000.0,60-90(medium)
tt1232829,21 Jump Street,21 Jump Street,2012,109.0,"Action,Comedy,Crime",7.2,477771,21 jump street,44,2012-03-16,21 Jump Street,42000000.0,138447667.0,202812429.0,21 jump street,Action,160812429.0,90-120(long)
tt1233192,Brighton Rock,Brighton Rock,2010,111.0,"Crime,Drama,Thriller",5.7,5784,brighton rock,11,2011-08-26,Brighton Rock,11000000.0,229653.0,229653.0,brighton rock,Crime,-10770347.0,90-120(long)
tt1233301,Ironclad,Ironclad,2011,121.0,"Action,Adventure,Drama",6.2,38477,ironclad,25,2011-07-08,Ironclad,25000000.0,0.0,5297411.0,ironclad,Action,-19702589.0,120-150(extralong)
tt1234719,Red Dawn,Red Dawn,2012,93.0,"Action,Sci-Fi,Thriller",5.4,69599,red dawn,1,2012-11-21,Red Dawn,65000000.0,44806783.0,48164150.0,red dawn,Action,-16835850.0,90-120(long)
tt1234721,RoboCop,RoboCop,2014,117.0,"Action,Crime,Sci-Fi",6.2,205798,robocop,96,2014-02-12,RoboCop,120000000.0,58607007.0,242981799.0,robocop,Action,122981799.0,90-120(long)
tt1235170,The Future,The Future,2011,91.0,"Drama,Fantasy,Romance",6.2,7648,the future,62,2011-07-29,The Future,1000000.0,568662.0,1239174.0,the future,Drama,239174.0,90-120(long)
tt1235189,Wild Target,Wild Target,2010,98.0,"Action,Comedy,Crime",6.8,33915,wild target,28,2010-10-29,Wild Target,8000000.0,109338.0,5314194.0,wild target,Action,-2685806.0,90-120(long)
tt1235522,Broken City,Broken City,2013,109.0,"Crime,Drama,Thriller",6.2,71704,broken city,11,2013-01-18,Broken City,35000000.0,19701164.0,34480045.0,broken city,Crime,-519955.0,90-120(long)
tt1236254,Wind Walkers,Wind Walkers,2015,93.0,"Action,Horror,Thriller",3.8,234,wind walkers,99,2015-12-31,Wind Walkers,2000000.0,0.0,0.0,wind walkers,Action,-2000000.0,90-120(long)
tt1240982,Your Highness,Your Highness,2011,102.0,"Adventure,Comedy,Fantasy",5.5,92940,your highness,78,2011-04-08,Your Highness,50000000.0,21596445.0,26121638.0,your highness,Adventure,-23878362.0,90-120(long)
tt1241226,Locker 13,Locker 13,2014,90.0,Thriller,4.7,290,locker 13,57,2014-03-28,Locker 13,300000.0,3496.0,3496.0,locker 13,Thriller,-296504.0,60-90(medium)
tt1242432,I Spit on Your Grave,I Spit on Your Grave,2010,108.0,"Horror,Thriller",6.3,68592,i spit on your grave,37,2010-10-08,I Spit on Your Grave,1750000.0,93051.0,1278471.0,i spit on your grave,Horror,-471529.0,90-120(long)
tt1242460,We Need to Talk About Kevin,We Need to Talk About Kevin,2011,112.0,"Drama,Mystery,Thriller",7.5,123619,we need to talk about kevin,43,2012-01-13,We Need to Talk About Kevin,7000000.0,1738692.0,10765283.0,we need to talk about kevin,Drama,3765283.0,90-120(long)
tt1243957,The Tourist,The Tourist,2010,103.0,"Action,Adventure,Thriller",6.0,206714,the tourist,85,2010-12-10,The Tourist,100000000.0,67631157.0,278731369.0,the tourist,Action,178731369.0,90-120(long)
tt1243974,Aloha,Aloha,2015,105.0,"Comedy,Drama,Romance",5.4,54646,aloha,3,2015-05-29,Aloha,37000000.0,21052030.0,25387091.0,aloha,Comedy,-11612909.0,90-120(long)
tt1244659,Extraordinary Measures,Extraordinary Measures,2010,106.0,Drama,6.5,15673,extraordinary measures,33,2010-01-22,Extraordinary Measures,31000000.0,12482741.0,15826984.0,extraordinary measures,Drama,-15173016.0,90-120(long)
tt1244754,Conviction,Conviction,2010,107.0,"Biography,Crime,Drama",7.2,39771,conviction,28,2010-10-15,Conviction,12500000.0,6797696.0,11826980.0,conviction,Biography,-673020.0,90-120(long)
tt7799386,Conviction,Une intime conviction,2018,110.0,Drama,7.0,234,conviction,28,2010-10-15,Conviction,12500000.0,6797696.0,11826980.0,conviction,Drama,-673020.0,90-120(long)
tt1245492,This Is the End,This Is the End,2013,107.0,"Comedy,Fantasy",6.6,360556,this is the end,91,2013-06-12,This is the End,32000000.0,101470202.0,126539117.0,this is the end,Comedy,94539117.0,90-120(long)
tt1245526,RED,RED,2010,111.0,"Action,Comedy,Crime",7.1,271570,red,63,2010-10-15,Red,60000000.0,90380162.0,196439693.0,red,Action,136439693.0,90-120(long)
tt4170206,Red,Red,2014,107.0,Drama,8.4,8,red,63,2010-10-15,Red,60000000.0,90380162.0,196439693.0,red,Drama,136439693.0,90-120(long)
tt8851190,Red,Red,2018,90.0,Drama,8.1,26,red,63,2010-10-15,Red,60000000.0,90380162.0,196439693.0,red,Drama,136439693.0,60-90(medium)
tt1245534,Snatched,Snatched,2011,81.0,Comedy,5.5,61,snatched,51,2017-05-12,Snatched,42000000.0,45852178.0,57852177.0,snatched,Comedy,15852177.0,60-90(medium)
tt2334871,Snatched,Snatched,2017,90.0,"Action,Adventure,Comedy",4.5,29997,snatched,51,2017-05-12,Snatched,42000000.0,45852178.0,57852177.0,snatched,Action,15852177.0,60-90(medium)
tt1247436,Unforgettable,Unforgettable,2010,88.0,Documentary,5.9,7,unforgettable,39,1996-02-23,Unforgettable,18000000.0,2483790.0,2483790.0,unforgettable,Documentary,-15516210.0,60-90(medium)
tt2187167,Unforgettable,Unforgettable,2014,130.0,"Drama,Romance",5.5,49,unforgettable,39,1996-02-23,Unforgettable,18000000.0,2483790.0,2483790.0,unforgettable,Drama,-15516210.0,120-150(extralong)
tt3462710,Unforgettable,Unforgettable,2017,100.0,"Drama,Thriller",5.1,11489,unforgettable,39,1996-02-23,Unforgettable,18000000.0,2483790.0,2483790.0,unforgettable,Drama,-15516210.0,90-120(long)
tt5615904,Unforgettable,Soonjung,2016,113.0,"Drama,Romance",7.3,773,unforgettable,39,1996-02-23,Unforgettable,18000000.0,2483790.0,2483790.0,unforgettable,Drama,-15516210.0,90-120(long)
tt1247667,High School,High School,2010,99.0,Comedy,5.8,7060,high school,15,2012-06-01,High School,10000000.0,139034.0,248133.0,high school,Comedy,-9751867.0,90-120(long)
tt1250777,Kick-Ass,Kick-Ass,2010,117.0,"Action,Comedy",7.6,497363,kick-ass,54,2010-04-16,Kick-Ass,28000000.0,48071303.0,97531134.0,kick-ass,Action,69531134.0,90-120(long)
tt1251743,Salvation Boulevard,Salvation Boulevard,2011,96.0,"Action,Comedy,Drama",5.3,4220,salvation boulevard,31,2011-07-15,Salvation Boulevard,5500000.0,28468.0,28468.0,salvation boulevard,Action,-5471532.0,90-120(long)
tt1253863,300: Rise of an Empire,300: Rise of an Empire,2014,102.0,"Action,Fantasy,War",6.2,262978,300: rise of an empire,26,2014-03-07,300: Rise of an Empire,110000000.0,106580051.0,330780051.0,300: rise of an empire,Action,220780051.0,90-120(long)
tt1253864,Immortals,Immortals,2011,110.0,"Action,Drama,Fantasy",6.0,152992,immortals,45,2011-11-11,Immortals,75000000.0,83504017.0,211562435.0,immortals,Action,136562435.0,90-120(long)
tt1254978,Daylight,Daylight,2010,75.0,"Crime,Horror,Thriller",5.1,201,daylight,95,1996-12-06,Daylight,80000000.0,32908290.0,158908290.0,daylight,Crime,78908290.0,60-90(medium)
tt2359002,Daylight,Daglicht,2013,114.0,"Drama,Mystery,Thriller",7.0,3484,daylight,95,1996-12-06,Daylight,80000000.0,32908290.0,158908290.0,daylight,Drama,78908290.0,90-120(long)
tt2362036,Daylight,Daylight,2013,97.0,"Drama,Horror,Mystery",4.1,397,daylight,95,1996-12-06,Daylight,80000000.0,32908290.0,158908290.0,daylight,Drama,78908290.0,90-120(long)
tt1255919,Holmes & Watson,Holmes & Watson,2018,90.0,"Adventure,Comedy,Crime",3.8,17661,holmes & watson,58,2018-12-25,Holmes & Watson,42000000.0,30568743.0,41926605.0,holmes & watson,Adventure,-73395.0,60-90(medium)
tt1255953,Incendies,Incendies,2010,131.0,"Drama,Mystery,War",8.3,124156,incendies,76,2010-09-17,Incendies,6800000.0,6857096.0,16038343.0,incendies,Drama,9238343.0,120-150(extralong)
tt1258972,The Man with the Iron Fists,The Man with the Iron Fists,2012,95.0,Action,5.4,58185,the man with the iron fists,79,2012-11-02,The Man with the Iron Fists,15000000.0,15634090.0,22018988.0,the man with the iron fists,Action,7018988.0,90-120(long)
tt1259521,The Cabin in the Woods,The Cabin in the Woods,2011,95.0,Horror,7.0,338445,the cabin in the woods,11,2012-04-13,The Cabin in the Woods,30000000.0,42073277.0,70689968.0,the cabin in the woods,Horror,40689968.0,90-120(long)
tt1259528,Den of Thieves,Den of Thieves,2018,140.0,"Action,Crime,Drama",7.0,69648,den of thieves,3,2018-01-19,Den of Thieves,30000000.0,44947622.0,80131391.0,den of thieves,Action,50131391.0,120-150(extralong)
tt1261945,Sex and the City 2,Sex and the City 2,2010,146.0,"Comedy,Drama,Romance",4.4,69199,sex and the city 2,16,2010-05-27,Sex and the City 2,95000000.0,95347692.0,294680778.0,sex and the city 2,Comedy,199680778.0,120-150(extralong)
tt1262416,Scream 4,Scream 4,2011,111.0,"Horror,Mystery",6.2,118779,scream 4,55,2011-04-15,Scream 4,40000000.0,38180928.0,95989590.0,scream 4,Horror,55989590.0,90-120(long)
tt1265990,The Roommate,The Roommate,2011,91.0,"Drama,Thriller",4.9,33062,the roommate,39,2011-02-04,The Roommate,16000000.0,37300107.0,52545707.0,the roommate,Drama,36545707.0,90-120(long)
tt1267297,Hercules,Hercules,2014,98.0,"Action,Adventure,Fantasy",6.0,137287,hercules,84,2014-07-25,Hercules,100000000.0,72688614.0,243388614.0,hercules,Action,143388614.0,90-120(long)
tt3985956,Hercules,Hercules,2014,112.0,Comedy,6.2,72,hercules,84,2014-07-25,Hercules,100000000.0,72688614.0,243388614.0,hercules,Comedy,143388614.0,90-120(long)
tt1268799,A Very Harold & Kumar 3D Christmas,A Very Harold & Kumar 3D Christmas,2011,90.0,"Adventure,Comedy",6.3,62151,a very harold & kumar 3d christmas,53,2011-11-04,A Very Harold & Kumar 3D Christmas,20000000.0,35061031.0,36265745.0,a very harold & kumar 3d christmas,Adventure,16265745.0,60-90(medium)
tt1270262,The Devil's Double,The Devil's Double,2011,109.0,"Biography,Drama,Thriller",7.1,58342,the devil's double,23,2011-07-29,The Devil's Double,19100000.0,1361512.0,5965646.0,the devil's double,Biography,-13134354.0,90-120(long)
tt1270761,Don't Be Afraid of the Dark,Don't Be Afraid of the Dark,2010,99.0,"Fantasy,Horror,Thriller",5.6,44490,don't be afraid of the dark,43,2011-08-26,Don't Be Afraid of the Dark,25000000.0,24046682.0,39126427.0,don't be afraid of the dark,Fantasy,14126427.0,90-120(long)
tt1270797,Venom,Venom,2018,112.0,"Action,Sci-Fi,Thriller",6.7,275406,venom,3,2018-10-05,Venom,116000000.0,213511408.0,853628605.0,venom,Action,737628605.0,90-120(long)
tt1931601,Venom,Venom,2011,92.0,Thriller,3.0,162,venom,3,2018-10-05,Venom,116000000.0,213511408.0,853628605.0,venom,Thriller,737628605.0,90-120(long)
tt1270798,X-Men: First Class,X: First Class,2011,131.0,"Action,Adventure,Sci-Fi",7.7,608930,x-men: first class,42,2011-06-03,X-Men: First Class,160000000.0,146408305.0,355408305.0,x-men: first class,Action,195408305.0,120-150(extralong)
tt1272878,2 Guns,2 Guns,2013,109.0,"Action,Comedy,Crime",6.7,182025,2 guns,39,2013-08-02,2 Guns,61000000.0,75612460.0,132493015.0,2 guns,Action,71493015.0,90-120(long)
tt1272886,Small Apartments,Small Apartments,2012,96.0,"Comedy,Crime,Drama",6.1,6688,small apartments,90,2013-02-08,Small Apartments,2000000.0,0.0,0.0,small apartments,Comedy,-2000000.0,90-120(long)
tt1273221,London Fields,London Fields,2018,118.0,"Crime,Mystery,Thriller",4.3,2871,london fields,24,2018-10-26,London Fields,8000000.0,252676.0,433732.0,london fields,Crime,-7566268.0,90-120(long)
tt1273678,The Spy Next Door,The Spy Next Door,2010,94.0,"Action,Comedy,Family",5.5,36767,the spy next door,68,2010-01-15,The Spy Next Door,28000000.0,24307106.0,46752858.0,the spy next door,Action,18752858.0,90-120(long)
tt1274300,The Tempest,The Tempest,2010,110.0,"Comedy,Drama,Fantasy",5.4,7073,the tempest,1,2010-12-10,The Tempest,20000000.0,277943.0,277943.0,the tempest,Comedy,-19722057.0,90-120(long)
tt1683003,The Tempest,The Tempest,2010,131.0,Drama,7.8,94,the tempest,1,2010-12-10,The Tempest,20000000.0,277943.0,277943.0,the tempest,Drama,-19722057.0,120-150(extralong)
tt3840898,The Tempest,The Tempest,2014,169.0,"Comedy,Drama",8.5,171,the tempest,1,2010-12-10,The Tempest,20000000.0,277943.0,277943.0,the tempest,Comedy,-19722057.0,>300
tt1274586,Dying of the Light,Dying of the Light,2014,94.0,"Drama,Thriller",4.4,8888,dying of the light,85,2014-12-05,Dying of the Light,5000000.0,0.0,74639.0,dying of the light,Drama,-4925361.0,90-120(long)
